Individual,FrameNumber,CubeEndPoint0(X),CubeEndPoint0(Y),CubeEndPoint0(Z),CubeEndPoint1(X),CubeEndPoint1(Y),CubeEndPoint1(Z),CubeEndPoint2(X),CubeEndPoint2(Y),CubeEndPoint2(Z),CubeEndPoint3(X),CubeEndPoint3(Y),CubeEndPoint3(Z),CubeEndPoint4(X),CubeEndPoint4(Y),CubeEndPoint4(Z),CubeEndPoint5(X),CubeEndPoint5(Y),CubeEndPoint5(Z),CubeEndPoint6(X),CubeEndPoint6(Y),CubeEndPoint6(Z),CubeEndPoint7(X),CubeEndPoint7(Y),CubeEndPoint7(Z),#XDIV,#YDIV,#ZDIV,
Person143,80,-0.8509237,-0.4746285,1.8564239999999996,0.986208,-0.4746285,1.8564239999999996,-0.8509237,1.040799,1.8564239999999996,0.986208,1.040799,1.8564239999999996,-0.8509237,-0.4746285,3.119008,0.986208,-0.4746285,3.119008,-0.8509237,1.040799,3.119008,0.986208,1.040799,3.119008,10,10,10,
Person143,81,-0.8509237,-0.4746285,1.850962,0.986208,-0.4746285,1.850962,-0.8509237,1.040799,1.850962,0.986208,1.040799,1.850962,-0.8509237,-0.4746285,3.1135460000000004,0.986208,-0.4746285,3.1135460000000004,-0.8509237,1.040799,3.1135460000000004,0.986208,1.040799,3.1135460000000004,10,10,10,
Person143,82,-0.8509237,-0.4746285,1.836242,0.986208,-0.4746285,1.836242,-0.8509237,1.040799,1.836242,0.986208,1.040799,1.836242,-0.8509237,-0.4746285,3.0988260000000003,0.986208,-0.4746285,3.0988260000000003,-0.8509237,1.040799,3.0988260000000003,0.986208,1.040799,3.0988260000000003,10,10,10,
Person143,83,-0.8509237,-0.4746285,1.8255879999999998,0.986208,-0.4746285,1.8255879999999998,-0.8509237,1.040799,1.8255879999999998,0.986208,1.040799,1.8255879999999998,-0.8509237,-0.4746285,3.088172,0.986208,-0.4746285,3.088172,-0.8509237,1.040799,3.088172,0.986208,1.040799,3.088172,10,10,10,
Person143,84,-0.8509237,-0.4746285,1.8278279999999998,0.986208,-0.4746285,1.8278279999999998,-0.8509237,1.040799,1.8278279999999998,0.986208,1.040799,1.8278279999999998,-0.8509237,-0.4746285,3.090412,0.986208,-0.4746285,3.090412,-0.8509237,1.040799,3.090412,0.986208,1.040799,3.090412,10,10,10,
Person143,85,-0.8509237,-0.4746285,1.8219079999999996,0.986208,-0.4746285,1.8219079999999996,-0.8509237,1.040799,1.8219079999999996,0.986208,1.040799,1.8219079999999996,-0.8509237,-0.4746285,3.084492,0.986208,-0.4746285,3.084492,-0.8509237,1.040799,3.084492,0.986208,1.040799,3.084492,10,10,10,
Person143,86,-0.8509237,-0.4746285,1.8176959999999998,0.986208,-0.4746285,1.8176959999999998,-0.8509237,1.040799,1.8176959999999998,0.986208,1.040799,1.8176959999999998,-0.8509237,-0.4746285,3.08028,0.986208,-0.4746285,3.08028,-0.8509237,1.040799,3.08028,0.986208,1.040799,3.08028,10,10,10,
Person143,87,-0.8509237,-0.4746285,1.822031,0.986208,-0.4746285,1.822031,-0.8509237,1.040799,1.822031,0.986208,1.040799,1.822031,-0.8509237,-0.4746285,3.0846150000000003,0.986208,-0.4746285,3.0846150000000003,-0.8509237,1.040799,3.0846150000000003,0.986208,1.040799,3.0846150000000003,10,10,10,
Person143,88,-0.8509237,-0.4746285,1.8219319999999999,0.986208,-0.4746285,1.8219319999999999,-0.8509237,1.040799,1.8219319999999999,0.986208,1.040799,1.8219319999999999,-0.8509237,-0.4746285,3.0845160000000003,0.986208,-0.4746285,3.0845160000000003,-0.8509237,1.040799,3.0845160000000003,0.986208,1.040799,3.0845160000000003,10,10,10,
Person143,89,-0.8509237,-0.4746285,1.8194939999999997,0.986208,-0.4746285,1.8194939999999997,-0.8509237,1.040799,1.8194939999999997,0.986208,1.040799,1.8194939999999997,-0.8509237,-0.4746285,3.082078,0.986208,-0.4746285,3.082078,-0.8509237,1.040799,3.082078,0.986208,1.040799,3.082078,10,10,10,
Person143,90,-0.8509237,-0.4746285,1.8054729999999997,0.986208,-0.4746285,1.8054729999999997,-0.8509237,1.040799,1.8054729999999997,0.986208,1.040799,1.8054729999999997,-0.8509237,-0.4746285,3.068057,0.986208,-0.4746285,3.068057,-0.8509237,1.040799,3.068057,0.986208,1.040799,3.068057,10,10,10,
Person143,91,-0.8509237,-0.4746285,1.8069989999999998,0.986208,-0.4746285,1.8069989999999998,-0.8509237,1.040799,1.8069989999999998,0.986208,1.040799,1.8069989999999998,-0.8509237,-0.4746285,3.069583,0.986208,-0.4746285,3.069583,-0.8509237,1.040799,3.069583,0.986208,1.040799,3.069583,10,10,10,
Person143,92,-0.8509237,-0.4746285,1.8049869999999997,0.986208,-0.4746285,1.8049869999999997,-0.8509237,1.040799,1.8049869999999997,0.986208,1.040799,1.8049869999999997,-0.8509237,-0.4746285,3.067571,0.986208,-0.4746285,3.067571,-0.8509237,1.040799,3.067571,0.986208,1.040799,3.067571,10,10,10,
Person143,93,-0.8509237,-0.4746285,1.804392,0.986208,-0.4746285,1.804392,-0.8509237,1.040799,1.804392,0.986208,1.040799,1.804392,-0.8509237,-0.4746285,3.0669760000000004,0.986208,-0.4746285,3.0669760000000004,-0.8509237,1.040799,3.0669760000000004,0.986208,1.040799,3.0669760000000004,10,10,10,
Person143,94,-0.8509237,-0.4746285,1.8044399999999996,0.986208,-0.4746285,1.8044399999999996,-0.8509237,1.040799,1.8044399999999996,0.986208,1.040799,1.8044399999999996,-0.8509237,-0.4746285,3.067024,0.986208,-0.4746285,3.067024,-0.8509237,1.040799,3.067024,0.986208,1.040799,3.067024,10,10,10,
Person143,95,-0.8509237,-0.4746285,1.807696,0.986208,-0.4746285,1.807696,-0.8509237,1.040799,1.807696,0.986208,1.040799,1.807696,-0.8509237,-0.4746285,3.0702800000000003,0.986208,-0.4746285,3.0702800000000003,-0.8509237,1.040799,3.0702800000000003,0.986208,1.040799,3.0702800000000003,10,10,10,
Person143,96,-0.8509237,-0.4746285,1.81228,0.986208,-0.4746285,1.81228,-0.8509237,1.040799,1.81228,0.986208,1.040799,1.81228,-0.8509237,-0.4746285,3.0748640000000003,0.986208,-0.4746285,3.0748640000000003,-0.8509237,1.040799,3.0748640000000003,0.986208,1.040799,3.0748640000000003,10,10,10,
Person143,97,-0.8509237,-0.4746285,1.8176059999999996,0.986208,-0.4746285,1.8176059999999996,-0.8509237,1.040799,1.8176059999999996,0.986208,1.040799,1.8176059999999996,-0.8509237,-0.4746285,3.08019,0.986208,-0.4746285,3.08019,-0.8509237,1.040799,3.08019,0.986208,1.040799,3.08019,10,10,10,
Person143,98,-0.8509237,-0.4746285,1.8186739999999997,0.986208,-0.4746285,1.8186739999999997,-0.8509237,1.040799,1.8186739999999997,0.986208,1.040799,1.8186739999999997,-0.8509237,-0.4746285,3.081258,0.986208,-0.4746285,3.081258,-0.8509237,1.040799,3.081258,0.986208,1.040799,3.081258,10,10,10,
Person143,99,-0.8509237,-0.4746285,1.818165,0.986208,-0.4746285,1.818165,-0.8509237,1.040799,1.818165,0.986208,1.040799,1.818165,-0.8509237,-0.4746285,3.0807490000000004,0.986208,-0.4746285,3.0807490000000004,-0.8509237,1.040799,3.0807490000000004,0.986208,1.040799,3.0807490000000004,10,10,10,
Person143,100,-0.8509237,-0.4746285,1.8200209999999997,0.986208,-0.4746285,1.8200209999999997,-0.8509237,1.040799,1.8200209999999997,0.986208,1.040799,1.8200209999999997,-0.8509237,-0.4746285,3.082605,0.986208,-0.4746285,3.082605,-0.8509237,1.040799,3.082605,0.986208,1.040799,3.082605,10,10,10,
Person143,101,-0.8509237,-0.4746285,1.824865,0.986208,-0.4746285,1.824865,-0.8509237,1.040799,1.824865,0.986208,1.040799,1.824865,-0.8509237,-0.4746285,3.0874490000000003,0.986208,-0.4746285,3.0874490000000003,-0.8509237,1.040799,3.0874490000000003,0.986208,1.040799,3.0874490000000003,10,10,10,
Person143,102,-0.8509237,-0.4746285,1.842641,0.986208,-0.4746285,1.842641,-0.8509237,1.040799,1.842641,0.986208,1.040799,1.842641,-0.8509237,-0.4746285,3.1052250000000003,0.986208,-0.4746285,3.1052250000000003,-0.8509237,1.040799,3.1052250000000003,0.986208,1.040799,3.1052250000000003,10,10,10,
Person143,103,-0.8509237,-0.4746285,1.8411149999999998,0.986208,-0.4746285,1.8411149999999998,-0.8509237,1.040799,1.8411149999999998,0.986208,1.040799,1.8411149999999998,-0.8509237,-0.4746285,3.103699,0.986208,-0.4746285,3.103699,-0.8509237,1.040799,3.103699,0.986208,1.040799,3.103699,10,10,10,
Person143,104,-0.8509237,-0.4746285,1.8414169999999999,0.986208,-0.4746285,1.8414169999999999,-0.8509237,1.040799,1.8414169999999999,0.986208,1.040799,1.8414169999999999,-0.8509237,-0.4746285,3.1040010000000002,0.986208,-0.4746285,3.1040010000000002,-0.8509237,1.040799,3.1040010000000002,0.986208,1.040799,3.1040010000000002,10,10,10,
Person143,105,-0.8509237,-0.4746285,1.826126,0.986208,-0.4746285,1.826126,-0.8509237,1.040799,1.826126,0.986208,1.040799,1.826126,-0.8509237,-0.4746285,3.0887100000000003,0.986208,-0.4746285,3.0887100000000003,-0.8509237,1.040799,3.0887100000000003,0.986208,1.040799,3.0887100000000003,10,10,10,
Person143,106,-0.8509237,-0.4746285,1.8250089999999997,0.986208,-0.4746285,1.8250089999999997,-0.8509237,1.040799,1.8250089999999997,0.986208,1.040799,1.8250089999999997,-0.8509237,-0.4746285,3.087593,0.986208,-0.4746285,3.087593,-0.8509237,1.040799,3.087593,0.986208,1.040799,3.087593,10,10,10,
Person143,107,-0.8509237,-0.4746285,1.830225,0.986208,-0.4746285,1.830225,-0.8509237,1.040799,1.830225,0.986208,1.040799,1.830225,-0.8509237,-0.4746285,3.0928090000000004,0.986208,-0.4746285,3.0928090000000004,-0.8509237,1.040799,3.0928090000000004,0.986208,1.040799,3.0928090000000004,10,10,10,
Person143,108,-0.8509237,-0.4746285,1.836392,0.986208,-0.4746285,1.836392,-0.8509237,1.040799,1.836392,0.986208,1.040799,1.836392,-0.8509237,-0.4746285,3.0989760000000004,0.986208,-0.4746285,3.0989760000000004,-0.8509237,1.040799,3.0989760000000004,0.986208,1.040799,3.0989760000000004,10,10,10,
Person143,109,-0.8509237,-0.4746285,1.836512,0.986208,-0.4746285,1.836512,-0.8509237,1.040799,1.836512,0.986208,1.040799,1.836512,-0.8509237,-0.4746285,3.0990960000000003,0.986208,-0.4746285,3.0990960000000003,-0.8509237,1.040799,3.0990960000000003,0.986208,1.040799,3.0990960000000003,10,10,10,
Person143,110,-0.8509237,-0.4746285,1.8771529999999998,0.986208,-0.4746285,1.8771529999999998,-0.8509237,1.040799,1.8771529999999998,0.986208,1.040799,1.8771529999999998,-0.8509237,-0.4746285,3.1397370000000002,0.986208,-0.4746285,3.1397370000000002,-0.8509237,1.040799,3.1397370000000002,0.986208,1.040799,3.1397370000000002,10,10,10,
Person143,111,-0.8509237,-0.4746285,1.8647929999999997,0.986208,-0.4746285,1.8647929999999997,-0.8509237,1.040799,1.8647929999999997,0.986208,1.040799,1.8647929999999997,-0.8509237,-0.4746285,3.127377,0.986208,-0.4746285,3.127377,-0.8509237,1.040799,3.127377,0.986208,1.040799,3.127377,10,10,10,
Person143,112,-0.8509237,-0.4746285,1.8600339999999997,0.986208,-0.4746285,1.8600339999999997,-0.8509237,1.040799,1.8600339999999997,0.986208,1.040799,1.8600339999999997,-0.8509237,-0.4746285,3.122618,0.986208,-0.4746285,3.122618,-0.8509237,1.040799,3.122618,0.986208,1.040799,3.122618,10,10,10,
Person143,113,-0.8509237,-0.4746285,1.8683199999999998,0.986208,-0.4746285,1.8683199999999998,-0.8509237,1.040799,1.8683199999999998,0.986208,1.040799,1.8683199999999998,-0.8509237,-0.4746285,3.130904,0.986208,-0.4746285,3.130904,-0.8509237,1.040799,3.130904,0.986208,1.040799,3.130904,10,10,10,
Person143,114,-0.8509237,-0.4746285,1.8659749999999997,0.986208,-0.4746285,1.8659749999999997,-0.8509237,1.040799,1.8659749999999997,0.986208,1.040799,1.8659749999999997,-0.8509237,-0.4746285,3.128559,0.986208,-0.4746285,3.128559,-0.8509237,1.040799,3.128559,0.986208,1.040799,3.128559,10,10,10,
Person143,115,-0.8509237,-0.4746285,1.8686729999999998,0.986208,-0.4746285,1.8686729999999998,-0.8509237,1.040799,1.8686729999999998,0.986208,1.040799,1.8686729999999998,-0.8509237,-0.4746285,3.131257,0.986208,-0.4746285,3.131257,-0.8509237,1.040799,3.131257,0.986208,1.040799,3.131257,10,10,10,
Person143,116,-0.8509237,-0.4746285,1.867067,0.986208,-0.4746285,1.867067,-0.8509237,1.040799,1.867067,0.986208,1.040799,1.867067,-0.8509237,-0.4746285,3.1296510000000004,0.986208,-0.4746285,3.1296510000000004,-0.8509237,1.040799,3.1296510000000004,0.986208,1.040799,3.1296510000000004,10,10,10,
Person143,117,-0.8509237,-0.4746285,1.869192,0.986208,-0.4746285,1.869192,-0.8509237,1.040799,1.869192,0.986208,1.040799,1.869192,-0.8509237,-0.4746285,3.1317760000000003,0.986208,-0.4746285,3.1317760000000003,-0.8509237,1.040799,3.1317760000000003,0.986208,1.040799,3.1317760000000003,10,10,10,
Person143,118,-0.8509237,-0.4746285,1.8448319999999998,0.986208,-0.4746285,1.8448319999999998,-0.8509237,1.040799,1.8448319999999998,0.986208,1.040799,1.8448319999999998,-0.8509237,-0.4746285,3.107416,0.986208,-0.4746285,3.107416,-0.8509237,1.040799,3.107416,0.986208,1.040799,3.107416,10,10,10,
Person143,119,-0.8509237,-0.4746285,1.8074689999999998,0.986208,-0.4746285,1.8074689999999998,-0.8509237,1.040799,1.8074689999999998,0.986208,1.040799,1.8074689999999998,-0.8509237,-0.4746285,3.070053,0.986208,-0.4746285,3.070053,-0.8509237,1.040799,3.070053,0.986208,1.040799,3.070053,10,10,10,
Person143,120,-0.8509237,-0.4746285,1.85453,0.986208,-0.4746285,1.85453,-0.8509237,1.040799,1.85453,0.986208,1.040799,1.85453,-0.8509237,-0.4746285,3.1171140000000004,0.986208,-0.4746285,3.1171140000000004,-0.8509237,1.040799,3.1171140000000004,0.986208,1.040799,3.1171140000000004,10,10,10,
Person143,121,-0.8509237,-0.4746285,1.8515699999999997,0.986208,-0.4746285,1.8515699999999997,-0.8509237,1.040799,1.8515699999999997,0.986208,1.040799,1.8515699999999997,-0.8509237,-0.4746285,3.114154,0.986208,-0.4746285,3.114154,-0.8509237,1.040799,3.114154,0.986208,1.040799,3.114154,10,10,10,
Person143,122,-0.8509237,-0.4746285,1.8511989999999998,0.986208,-0.4746285,1.8511989999999998,-0.8509237,1.040799,1.8511989999999998,0.986208,1.040799,1.8511989999999998,-0.8509237,-0.4746285,3.113783,0.986208,-0.4746285,3.113783,-0.8509237,1.040799,3.113783,0.986208,1.040799,3.113783,10,10,10,
Person143,123,-0.8509237,-0.4746285,1.8480749999999997,0.986208,-0.4746285,1.8480749999999997,-0.8509237,1.040799,1.8480749999999997,0.986208,1.040799,1.8480749999999997,-0.8509237,-0.4746285,3.110659,0.986208,-0.4746285,3.110659,-0.8509237,1.040799,3.110659,0.986208,1.040799,3.110659,10,10,10,
Person143,124,-0.8509237,-0.4746285,1.8382919999999996,0.986208,-0.4746285,1.8382919999999996,-0.8509237,1.040799,1.8382919999999996,0.986208,1.040799,1.8382919999999996,-0.8509237,-0.4746285,3.100876,0.986208,-0.4746285,3.100876,-0.8509237,1.040799,3.100876,0.986208,1.040799,3.100876,10,10,10,
Person143,125,-0.8509237,-0.4746285,1.7821989999999999,0.986208,-0.4746285,1.7821989999999999,-0.8509237,1.040799,1.7821989999999999,0.986208,1.040799,1.7821989999999999,-0.8509237,-0.4746285,3.0447830000000002,0.986208,-0.4746285,3.0447830000000002,-0.8509237,1.040799,3.0447830000000002,0.986208,1.040799,3.0447830000000002,10,10,10,
Person143,126,-0.8509237,-0.4746285,1.7844989999999998,0.986208,-0.4746285,1.7844989999999998,-0.8509237,1.040799,1.7844989999999998,0.986208,1.040799,1.7844989999999998,-0.8509237,-0.4746285,3.047083,0.986208,-0.4746285,3.047083,-0.8509237,1.040799,3.047083,0.986208,1.040799,3.047083,10,10,10,
Person143,127,-0.8509237,-0.4746285,1.8542359999999998,0.986208,-0.4746285,1.8542359999999998,-0.8509237,1.040799,1.8542359999999998,0.986208,1.040799,1.8542359999999998,-0.8509237,-0.4746285,3.11682,0.986208,-0.4746285,3.11682,-0.8509237,1.040799,3.11682,0.986208,1.040799,3.11682,10,10,10,
Person143,128,-0.8509237,-0.4746285,1.857386,0.986208,-0.4746285,1.857386,-0.8509237,1.040799,1.857386,0.986208,1.040799,1.857386,-0.8509237,-0.4746285,3.1199700000000004,0.986208,-0.4746285,3.1199700000000004,-0.8509237,1.040799,3.1199700000000004,0.986208,1.040799,3.1199700000000004,10,10,10,
Person143,129,-0.8509237,-0.4746285,1.8571549999999997,0.986208,-0.4746285,1.8571549999999997,-0.8509237,1.040799,1.8571549999999997,0.986208,1.040799,1.8571549999999997,-0.8509237,-0.4746285,3.119739,0.986208,-0.4746285,3.119739,-0.8509237,1.040799,3.119739,0.986208,1.040799,3.119739,10,10,10,
Person143,130,-0.8509237,-0.4746285,1.8579139999999996,0.986208,-0.4746285,1.8579139999999996,-0.8509237,1.040799,1.8579139999999996,0.986208,1.040799,1.8579139999999996,-0.8509237,-0.4746285,3.120498,0.986208,-0.4746285,3.120498,-0.8509237,1.040799,3.120498,0.986208,1.040799,3.120498,10,10,10,
Person143,131,-0.8509237,-0.4746285,1.8596789999999999,0.986208,-0.4746285,1.8596789999999999,-0.8509237,1.040799,1.8596789999999999,0.986208,1.040799,1.8596789999999999,-0.8509237,-0.4746285,3.1222630000000002,0.986208,-0.4746285,3.1222630000000002,-0.8509237,1.040799,3.1222630000000002,0.986208,1.040799,3.1222630000000002,10,10,10,
Person143,132,-0.8509237,-0.4746285,1.8503029999999998,0.986208,-0.4746285,1.8503029999999998,-0.8509237,1.040799,1.8503029999999998,0.986208,1.040799,1.8503029999999998,-0.8509237,-0.4746285,3.112887,0.986208,-0.4746285,3.112887,-0.8509237,1.040799,3.112887,0.986208,1.040799,3.112887,10,10,10,
Person143,133,-0.8509237,-0.4746285,1.8486149999999997,0.986208,-0.4746285,1.8486149999999997,-0.8509237,1.040799,1.8486149999999997,0.986208,1.040799,1.8486149999999997,-0.8509237,-0.4746285,3.111199,0.986208,-0.4746285,3.111199,-0.8509237,1.040799,3.111199,0.986208,1.040799,3.111199,10,10,10,
Person143,134,-0.8509237,-0.4746285,1.847924,0.986208,-0.4746285,1.847924,-0.8509237,1.040799,1.847924,0.986208,1.040799,1.847924,-0.8509237,-0.4746285,3.1105080000000003,0.986208,-0.4746285,3.1105080000000003,-0.8509237,1.040799,3.1105080000000003,0.986208,1.040799,3.1105080000000003,10,10,10,
Person143,135,-0.8509237,-0.4746285,1.850206,0.986208,-0.4746285,1.850206,-0.8509237,1.040799,1.850206,0.986208,1.040799,1.850206,-0.8509237,-0.4746285,3.1127900000000004,0.986208,-0.4746285,3.1127900000000004,-0.8509237,1.040799,3.1127900000000004,0.986208,1.040799,3.1127900000000004,10,10,10,
Person143,136,-0.8509237,-0.4746285,1.855864,0.986208,-0.4746285,1.855864,-0.8509237,1.040799,1.855864,0.986208,1.040799,1.855864,-0.8509237,-0.4746285,3.1184480000000003,0.986208,-0.4746285,3.1184480000000003,-0.8509237,1.040799,3.1184480000000003,0.986208,1.040799,3.1184480000000003,10,10,10,
Person143,137,-0.8509237,-0.4746285,1.884325,0.986208,-0.4746285,1.884325,-0.8509237,1.040799,1.884325,0.986208,1.040799,1.884325,-0.8509237,-0.4746285,3.1469090000000004,0.986208,-0.4746285,3.1469090000000004,-0.8509237,1.040799,3.1469090000000004,0.986208,1.040799,3.1469090000000004,10,10,10,
Person143,138,-0.8509237,-0.4746285,1.9152099999999996,0.986208,-0.4746285,1.9152099999999996,-0.8509237,1.040799,1.9152099999999996,0.986208,1.040799,1.9152099999999996,-0.8509237,-0.4746285,3.177794,0.986208,-0.4746285,3.177794,-0.8509237,1.040799,3.177794,0.986208,1.040799,3.177794,10,10,10,
Person143,139,-0.8509237,-0.4746285,1.8865979999999998,0.986208,-0.4746285,1.8865979999999998,-0.8509237,1.040799,1.8865979999999998,0.986208,1.040799,1.8865979999999998,-0.8509237,-0.4746285,3.149182,0.986208,-0.4746285,3.149182,-0.8509237,1.040799,3.149182,0.986208,1.040799,3.149182,10,10,10,
Person143,140,-0.8509237,-0.4746285,1.8904419999999997,0.986208,-0.4746285,1.8904419999999997,-0.8509237,1.040799,1.8904419999999997,0.986208,1.040799,1.8904419999999997,-0.8509237,-0.4746285,3.153026,0.986208,-0.4746285,3.153026,-0.8509237,1.040799,3.153026,0.986208,1.040799,3.153026,10,10,10,
Person143,141,-0.8509237,-0.4746285,1.902342,0.986208,-0.4746285,1.902342,-0.8509237,1.040799,1.902342,0.986208,1.040799,1.902342,-0.8509237,-0.4746285,3.1649260000000004,0.986208,-0.4746285,3.1649260000000004,-0.8509237,1.040799,3.1649260000000004,0.986208,1.040799,3.1649260000000004,10,10,10,
Person143,142,-0.8509237,-0.4746285,1.9124249999999998,0.986208,-0.4746285,1.9124249999999998,-0.8509237,1.040799,1.9124249999999998,0.986208,1.040799,1.9124249999999998,-0.8509237,-0.4746285,3.175009,0.986208,-0.4746285,3.175009,-0.8509237,1.040799,3.175009,0.986208,1.040799,3.175009,10,10,10,
Person143,143,-0.8509237,-0.4746285,1.915727,0.986208,-0.4746285,1.915727,-0.8509237,1.040799,1.915727,0.986208,1.040799,1.915727,-0.8509237,-0.4746285,3.1783110000000003,0.986208,-0.4746285,3.1783110000000003,-0.8509237,1.040799,3.1783110000000003,0.986208,1.040799,3.1783110000000003,10,10,10,
Person143,144,-0.8509237,-0.4746285,1.9221939999999997,0.986208,-0.4746285,1.9221939999999997,-0.8509237,1.040799,1.9221939999999997,0.986208,1.040799,1.9221939999999997,-0.8509237,-0.4746285,3.184778,0.986208,-0.4746285,3.184778,-0.8509237,1.040799,3.184778,0.986208,1.040799,3.184778,10,10,10,
Person143,145,-0.8509237,-0.4746285,1.947721,0.986208,-0.4746285,1.947721,-0.8509237,1.040799,1.947721,0.986208,1.040799,1.947721,-0.8509237,-0.4746285,3.2103050000000004,0.986208,-0.4746285,3.2103050000000004,-0.8509237,1.040799,3.2103050000000004,0.986208,1.040799,3.2103050000000004,10,10,10,
Person143,146,-0.8509237,-0.4746285,1.9437539999999998,0.986208,-0.4746285,1.9437539999999998,-0.8509237,1.040799,1.9437539999999998,0.986208,1.040799,1.9437539999999998,-0.8509237,-0.4746285,3.206338,0.986208,-0.4746285,3.206338,-0.8509237,1.040799,3.206338,0.986208,1.040799,3.206338,10,10,10,
Person143,147,-0.8509237,-0.4746285,1.9507659999999998,0.986208,-0.4746285,1.9507659999999998,-0.8509237,1.040799,1.9507659999999998,0.986208,1.040799,1.9507659999999998,-0.8509237,-0.4746285,3.21335,0.986208,-0.4746285,3.21335,-0.8509237,1.040799,3.21335,0.986208,1.040799,3.21335,10,10,10,
Person143,148,-0.8509237,-0.4746285,1.9499199999999997,0.986208,-0.4746285,1.9499199999999997,-0.8509237,1.040799,1.9499199999999997,0.986208,1.040799,1.9499199999999997,-0.8509237,-0.4746285,3.212504,0.986208,-0.4746285,3.212504,-0.8509237,1.040799,3.212504,0.986208,1.040799,3.212504,10,10,10,
Person143,149,-0.8509237,-0.4746285,1.9741339999999998,0.986208,-0.4746285,1.9741339999999998,-0.8509237,1.040799,1.9741339999999998,0.986208,1.040799,1.9741339999999998,-0.8509237,-0.4746285,3.236718,0.986208,-0.4746285,3.236718,-0.8509237,1.040799,3.236718,0.986208,1.040799,3.236718,10,10,10,
